File_ID,Tumor,Num_FP,FP_ID,Centroid,R_Pixel,R_MM
FELIX1063_VENOUS,pancreas_tumor,1,1,"(387.06382978723406, 294.46524822695034, 282.3872340425532)",7.962948753888938,4.677663914595012
FELIX1064_VENOUS,liver_tumor,1,1,"(205.18549848942598, 144.9474320241692, 260.36797583081574)",7.337866331501861,3.950243306125746
FELIX1064_VENOUS,pancreas_tumor,1,1,"(379.5118733509235, 290.0923482849604, 273.9023746701847)",8.157691615272405,4.391585406554059
FELIX1066_VENOUS,colon_tumor,1,1,"(147.80987654320987, 286.7827160493827, 162.92592592592592)",6.619561522551599,4.589409090329661
FELIX1066_VENOUS,liver_tumor,1,1,"(152.02120717781403, 176.40783034257748, 399.74877650897224)",7.600305334679925,5.269368714744682
FELIX1066_VENOUS,pancreas_tumor,1,1,"(259.2921174652241, 215.7300360638846, 406.16383307573415)",14.061426857520818,9.748929747545624
FELIX1067_ARTERIAL,liver_tumor,2,1,"(152.7398843930636, 265.04624277456645, 679.1011560693642)",9.05892504623863,4.7508919827652685
FELIX1067_ARTERIAL,liver_tumor,2,2,"(249.00461680517083, 181.6759002770083, 685.0581717451523)",11.576138102273475,6.071027348251434
FELIX1067_VENOUS,liver_tumor,1,1,"(170.32673267326732, 142.0575495049505, 585.1633663366337)",10.499243320117658,5.39894457397244
FELIX1068_VENOUS,kidney_tumor,1,1,"(414.3853459972863, 326.9158751696065, 246.2483039348711)",10.182241101332083,5.981339732488697
FELIX1068_VENOUS,liver_tumor,1,1,"(196.78225806451613, 120.28225806451613, 387.0483870967742)",4.4615398546054585,2.620836153343717
FELIX1068_VENOUS,pancreas_tumor,1,1,"(397.8690773067332, 282.1009975062344, 298.9039900249377)",8.312576808651544,4.88304543667179
FELIX1069_ARTERIAL,colon_tumor,1,1,"(119.4417670682731, 228.1867469879518, 82.25903614457832)",8.935057011788068,5.792978126075486
FELIX1069_ARTERIAL,liver_tumor,4,1,"(85.27092511013215, 219.12995594713655, 355.3546255506608)",10.915647349725,7.077079222380525
FELIX1069_ARTERIAL,liver_tumor,4,2,"(159.8385214007782, 162.58949416342412, 415.4688715953307)",20.67294434174699,13.403150558000808
FELIX1069_ARTERIAL,liver_tumor,4,3,"(156.52915451895043, 314.0116618075802, 411.24927113702626)",14.338465328361208,9.296237942198193
FELIX1069_ARTERIAL,liver_tumor,4,4,"(158.77635327635326, 236.6139601139601, 426.02564102564105)",15.903275463821316,10.310771019516244
FELIX1069_VENOUS,colon_tumor,1,1,"(128.04032258064515, 226.75806451612902, 71.92338709677419)",10.21437643057238,6.622415408848685
FELIX1069_VENOUS,hepatic_vessel_tumor,1,1,"(163.16666666666666, 312.5, 418.3333333333333)",4.096704379531774,2.656067983485197
FELIX1069_VENOUS,liver_tumor,6,1,"(85.95814977973568, 214.25770925110132, 357.442731277533)",10.915647349725,7.077079222380525
FELIX1069_VENOUS,liver_tumor,6,2,"(151.16666666666666, 128.55555555555554, 402.7083333333333)",5.908470131056179,3.830712907888792
FELIX1069_VENOUS,liver_tumor,6,3,"(159.07101782633697, 164.48562392179414, 422.1426106958022)",17.07906427369208,11.073084997757174
FELIX1069_VENOUS,liver_tumor,6,4,"(157.26854599406528, 309.3635014836795, 411.66765578635017)",15.688960743067913,10.171821655479452
FELIX1069_VENOUS,liver_tumor,6,5,"(159.99134948096886, 232.67993079584775, 427.16262975778545)",16.0565965318955,10.410175599973709
FELIX1069_VENOUS,liver_tumor,6,6,"(266.75, 144.58333333333334, 465.9375)",9.87364036894129,6.401501703520351
FELIX1069_VENOUS,pancreas_tumor,1,1,"(235.07256990679093, 229.51997336884153, 316.42609853528626)",12.909542687165963,8.369806516704518
FELIX1070_VENOUS,liver_tumor,3,1,"(86.86363636363636, 229.13636363636363, 705.2727272727273)",6.317206927705878,4.023157265846278
FELIX1070_VENOUS,liver_tumor,3,2,"(184.94, 128.52444444444444, 633.9333333333333)",8.638235734454582,5.50132064009887
FELIX1070_VENOUS,liver_tumor,3,3,"(253.95402298850576, 165.55747126436782, 650.0)",7.203900672673422,4.587854358005978
FELIX1070_VENOUS,pancreas_tumor,1,1,"(402.1177904142973, 262.2136474411048, 613.6620633631194)",9.588784671951174,6.106684356721756
FELIX1071_ARTERIAL,liver_tumor,2,1,"(184.72255125284738, 329.0455580865604, 361.872437357631)",11.627572515237832,7.854462179630763
FELIX1071_ARTERIAL,liver_tumor,2,2,"(226.5, 204.3148148148148, 390.3333333333333)",5.368201373637897,3.626237084879478
FELIX1071_VENOUS,hepatic_vessel_tumor,1,1,"(180.07894736842104, 332.7631578947368, 672.8947368421053)",3.310688545402854,2.2363806318409027
FELIX1071_VENOUS,kidney_tumor,1,1,"(355.8449056603774, 301.07358490566037, 487.2441509433962)",12.38110784323681,8.363477687986213
FELIX1071_VENOUS,liver_tumor,1,1,"(186.52611367127497, 332.5468509984639, 669.1520737327189)",9.76969959330862,6.599463117639996
FELIX1072_ARTERIAL,colon_tumor,4,1,"(154.08260869565217, 209.72608695652173, 440.22391304347826)",10.96352360864616,7.257770898085698
FELIX1072_ARTERIAL,colon_tumor,4,2,"(315.3384030418251, 171.30608365019012, 302.5874524714829)",7.949119797058365,5.262258046581735
FELIX1072_ARTERIAL,colon_tumor,4,3,"(327.5, 172.80769230769232, 305.2307692307692)",3.675571780648109,2.433201118149189
FELIX1072_ARTERIAL,colon_tumor,4,4,"(331.7, 176.1, 309.2)",3.627831678597809,2.401597526484639
FELIX1072_ARTERIAL,liver_tumor,5,1,"(155.1153846153846, 242.96153846153845, 623.0769230769231)",5.301091821273772,3.509283267122174
FELIX1072_ARTERIAL,liver_tumor,5,2,"(162.640350877193, 194.59649122807016, 670.2105263157895)",10.698993375160656,7.082653855537368
FELIX1072_ARTERIAL,liver_tumor,5,3,"(159.5, 246.5, 636.0)",4.509006607147306,2.984928760204582
FELIX1072_ARTERIAL,liver_tumor,5,4,"(247.0, 158.875, 726.75)",6.119663483891738,4.051171605490055
FELIX1072_ARTERIAL,liver_tumor,5,5,"(247.5, 168.5, 738.25)",5.908470131056179,3.9113631803163935
FELIX1072_VENOUS,liver_tumor,4,1,"(147.5, 190.26923076923077, 192.34615384615384)",4.207479366835002,2.7662423473179363
FELIX1072_VENOUS,liver_tumor,4,2,"(164.05704697986576, 186.11073825503357, 309.90604026845637)",9.486433506274809,6.236934706542134
FELIX1072_VENOUS,liver_tumor,4,3,"(175.125, 189.425, 451.6875)",8.826082030068797,5.8027811294637335
FELIX1072_VENOUS,liver_tumor,4,4,"(208.6556420233463, 125.6420233463035, 300.9455252918288)",11.376759706149397,7.479745408254777
FELIX1073_VENOUS,colon_tumor,1,1,"(151.7409470752089, 194.7799442896936, 142.08635097493035)",8.01159579412563,5.686621485511599
FELIX1073_VENOUS,liver_tumor,1,1,"(218.8479262672811, 140.59447004608296, 358.00921658986175)",5.376472883443413,3.816214272527037
FELIX1074_VENOUS,liver_tumor,3,1,"(83.35807860262008, 224.8296943231441, 294.589519650655)",5.473805680218355,3.3714089310267696
FELIX1074_VENOUS,liver_tumor,3,2,"(115.14965986394557, 258.94897959183675, 185.3673469387755)",7.495546864148367,4.616633310905447
FELIX1074_VENOUS,liver_tumor,3,3,"(241.70320855614975, 146.09625668449198, 301.668449197861)",11.71345911465954,7.214516367487268
FELIX1075_ARTERIAL,colon_tumor,2,1,"(121.07229965156795, 279.219512195122, 491.11672473867594)",9.368243659728138,5.648519999140564
FELIX1075_ARTERIAL,colon_tumor,2,2,"(220.77851885924562, 274.94917203311866, 232.78104875804968)",14.602954328862907,8.804753865199112
FELIX1075_ARTERIAL,liver_tumor,3,1,"(118.71993911719939, 242.11111111111111, 573.0776255707763)",7.777965366330602,4.689672314267711
FELIX1075_ARTERIAL,liver_tumor,3,2,"(168.29813664596273, 272.87577639751555, 707.0683229813665)",6.132386313620396,3.697481405596349
FELIX1075_ARTERIAL,liver_tumor,3,3,"(170.20964360587, 260.0398322851153, 685.1509433962265)",10.082249172793013,6.079024858592585
FELIX1075_VENOUS,liver_tumor,6,1,"(114.28461538461538, 253.075, 302.7346153846154)",7.194688513426352,4.363544686199552
FELIX1075_VENOUS,liver_tumor,6,2,"(160.61585993820805, 261.2842430484037, 411.0710607621009)",11.162478198208952,6.769990436099737
FELIX1075_VENOUS,liver_tumor,6,3,"(182.05764563106797, 109.64441747572816, 355.02669902912623)",15.241827277479706,9.244096433153912
FELIX1075_VENOUS,liver_tumor,6,4,"(175.5, 257.5, 430.5)",3.578800915758598,2.170525894176277
FELIX1075_VENOUS,liver_tumor,6,5,"(185.896, 213.77333333333334, 439.688)",11.032602537585996,6.691221459830593
FELIX1075_VENOUS,liver_tumor,6,6,"(187.5, 118.0, 369.0)",2.9542350655280893,1.791729648603006
FELIX1075_VENOUS,pancreas_tumor,1,1,"(254.51533018867926, 222.6753144654088, 269.85377358490564)",12.213775062631322,7.407597031271682
FELIX1076_VENOUS,liver_tumor,1,1,"(53.17915309446254, 266.75895765472313, 289.92508143322476)",6.035644802388966,3.4432622172330256
FELIX1077_VENOUS,liver_tumor,3,1,"(68.76704545454545, 240.0909090909091, 127.6875)",5.013970461270554,3.0231400307545626
FELIX1077_VENOUS,liver_tumor,3,2,"(163.49553571428572, 113.125, 289.40625)",6.845999868689003,4.127749936590108
FELIX1077_VENOUS,liver_tumor,3,3,"(167.7530864197531, 106.87654320987654, 279.85185185185185)",5.583154418094599,3.3663256992840127
FELIX1077_VENOUS,pancreas_tumor,2,1,"(412.6804860614725, 256.57898498927807, 194.85632594710506)",10.00652888388993,6.03336981568968
FELIX1077_VENOUS,pancreas_tumor,2,2,"(409.0, 246.0, 199.5)",3.3817549553604795,2.0390065834496776
FELIX1078_VENOUS,colon_tumor,11,1,"(118.90025300927701, 285.9552250249176, 193.58245802346087)",26.53465091188359,15.904362195681024
FELIX1078_VENOUS,colon_tumor,11,2,"(98.23529411764706, 289.0882352941176, 146.47058823529412)",4.180333582940752,2.505611987233005
FELIX1078_VENOUS,colon_tumor,11,3,"(101.0, 287.0, 138.0)",3.773096993703269,2.2615221653591453
FELIX1078_VENOUS,colon_tumor,11,4,"(104.5, 289.5, 162.0)",3.7221029453964,2.2309573082298857
FELIX1078_VENOUS,colon_tumor,11,5,"(110.375, 284.5, 142.875)",4.509006607147306,2.7026123110092564
FELIX1078_VENOUS,colon_tumor,11,6,"(111.0, 309.5, 144.0)",3.3817549553604795,2.0269592332569424
FELIX1078_VENOUS,colon_tumor,11,7,"(119.0, 291.5, 168.0)",4.152830592077073,2.4891272205928474
FELIX1078_VENOUS,colon_tumor,11,8,"(122.5, 296.5, 132.0)",3.158603463852939,1.8932064977403464
FELIX1078_VENOUS,colon_tumor,11,9,"(142.0, 261.8, 210.0)",5.9894181369826205,3.589942664340508
FELIX1078_VENOUS,colon_tumor,11,10,"(145.5, 262.0, 213.0)",3.822748700696107,2.291282448781388
FELIX1078_VENOUS,colon_tumor,11,11,"(147.5, 264.5, 213.0)",3.422999934344502,2.0516806847165263
FELIX1078_VENOUS,liver_tumor,2,1,"(152.68852459016392, 287.55737704918033, 349.5983606557377)",4.437422951906115,2.659706437326298
FELIX1078_VENOUS,liver_tumor,2,2,"(213.7107843137255, 130.09558823529412, 283.65441176470586)",8.360667165881503,5.011223974466009
FELIX1078_VENOUS,pancreas_tumor,1,1,"(386.5040387722132, 265.297253634895, 297.93537964458807)",7.6250219487747986,4.570292302923061
FELIX1079_ARTERIAL,liver_tumor,4,1,"(185.66355140186917, 166.92523364485982, 712.7383177570093)",4.247553010740577,2.566067718343436
FELIX1079_ARTERIAL,liver_tumor,4,2,"(202.71544715447155, 257.7154471544715, 787.7682926829268)",7.063163335126449,4.267058086814756
FELIX1079_ARTERIAL,liver_tumor,4,3,"(256.52142857142854, 203.15357142857144, 781.5607142857143)",12.175245547739882,7.355412512559252
FELIX1079_ARTERIAL,liver_tumor,4,4,"(276.0, 191.1, 774.0)",3.855146420814098,2.329003724008494
FELIX1079_VENOUS,liver_tumor,3,1,"(141.688995215311, 192.53971291866029, 203.1760765550239)",9.079243113444592,5.719157451916138
FELIX1079_VENOUS,liver_tumor,3,2,"(259.5175438596491, 212.50877192982455, 403.6842105263158)",5.465826360334499,3.4430096395697185
FELIX1079_VENOUS,liver_tumor,3,3,"(283.4370330843116, 207.57283884738527, 418.14220917822837)",20.04400461747612,12.626032472302477
FELIX1079_VENOUS,pancreas_tumor,1,1,"(401.26765799256503, 282.8401486988848, 267.52044609665427)",8.329815714951234,5.247081394781317
FELIX1081_ARTERIAL,liver_tumor,3,1,"(120.04296875, 264.453125, 329.98828125)",5.680992338459954,3.275470852975789
FELIX1081_ARTERIAL,liver_tumor,3,2,"(147.72613065326632, 199.96231155778895, 388.3793969849246)",8.291795279931522,4.780772819281876
FELIX1081_ARTERIAL,liver_tumor,3,3,"(158.5, 209.0, 396.0)",3.502632974822208,2.019501441681604
FELIX1081_VENOUS,colon_tumor,2,1,"(167.1234256926952, 281.10201511335015, 246.7670025188917)",8.284844903430653,4.836851548134119
FELIX1081_VENOUS,colon_tumor,2,2,"(406.4037460978148, 292.7617065556712, 237.95525494276794)",11.124026366810943,6.494420207131962
FELIX1081_VENOUS,kidney_tumor,1,1,"(368.86644407345574, 351.85642737896495, 366.17529215358934)",10.877445287445283,6.350461437912697
FELIX1081_VENOUS,liver_tumor,1,1,"(188.04159186116098, 153.75074805505685, 374.25224416517057)",13.376619191579197,7.809527154672337
FELIX1081_VENOUS,pancreas_tumor,1,1,"(382.6504653567735, 274.6049638055843, 306.635987590486)",8.847482382013732,5.165330112433608
FELIX1082_VENOUS,liver_tumor,2,1,"(101.49537037037037, 302.05555555555554, 290.6111111111111)",6.763509910720959,4.538415003143601
FELIX1082_VENOUS,liver_tumor,2,2,"(195.63684210526316, 162.55263157894737, 298.32105263157894)",7.132662250107105,4.786121672850699
FELIX1083_ARTERIAL,colon_tumor,1,1,"(429.7597864768683, 222.30960854092527, 486.4056939501779)",7.383398692837295,4.970953210682729
FELIX1085_VENOUS,pancreas_tumor,1,1,"(251.74666666666667, 214.42222222222222, 258.97777777777776)",7.848358019407942,4.8523331312392335
FELIX1089_ARTERIAL,colon_tumor,2,1,"(228.6622464898596, 279.48751950078, 262.4321372854914)",14.017825254015394,10.344252815928728
FELIX1089_ARTERIAL,colon_tumor,2,2,"(240.33333333333334, 272.8333333333333, 247.5)",4.413041015034398,3.256540234977053
FELIX1089_ARTERIAL,liver_tumor,3,1,"(129.08627450980393, 257.89019607843136, 727.8823529411765)",5.673585560388841,4.18674097771717
FELIX1089_ARTERIAL,liver_tumor,3,2,"(234.10294117647058, 223.88235294117646, 845.6029411764706)",4.601052455660458,3.395280577282707
FELIX1089_ARTERIAL,liver_tumor,3,3,"(237.72727272727272, 216.95454545454547, 840.0)",3.615698371650748,2.668152683083525
FELIX1089_VENOUS,pancreas_tumor,1,1,"(270.0860215053763, 221.39324116743472, 400.00921658986175)",7.754215705915696,5.688819704286927
FELIX1090_VENOUS,kidney_tumor,4,1,"(404.25738007380073, 345.26845018450183, 231.71955719557195)",9.190813973709949,5.725287965411639
FELIX1090_VENOUS,kidney_tumor,4,2,"(400.2307692307692, 340.5, 205.6153846153846)",4.207479366835002,2.6209899419751266
FELIX1090_VENOUS,kidney_tumor,4,3,"(401.0, 336.5, 195.0)",2.9542350655280893,1.840299076452488
FELIX1090_VENOUS,kidney_tumor,4,4,"(401.0, 338.5, 201.0)",3.110001834980228,1.9373317890181403
FELIX1091_VENOUS,liver_tumor,1,1,"(186.3403041825095, 113.60266159695817, 280.9847908745247)",9.09947064745536,5.268495473347095
FELIX1092_VENOUS,liver_tumor,1,1,"(197.46304744525548, 125.33280109489051, 323.8966697080292)",14.64314614897566,9.121741410750472
FELIX1094_ARTERIAL,liver_tumor,3,1,"(136.50444444444443, 258.6711111111111, 603.4133333333333)",6.856172246011248,4.350566427165195
FELIX1094_ARTERIAL,liver_tumor,3,2,"(149.7206896551724, 280.5310344827586, 633.2689655172413)",7.461398113264575,4.734610941282548
FELIX1094_ARTERIAL,liver_tumor,3,3,"(181.07142857142858, 285.7142857142857, 718.125)",7.8367135542065425,4.972766386970012
FELIX1094_VENOUS,liver_tumor,1,1,"(216.38063660477454, 171.553050397878, 295.4681697612732)",8.14331679850252,5.006047612479363
FELIX1094_VENOUS,pancreas_tumor,1,1,"(398.9428007889546, 293.00394477317553, 252.63905325443787)",7.134226087528429,4.385716085480944
FELIX1095_ARTERIAL,liver_tumor,2,1,"(132.59259259259258, 238.64814814814815, 673.2222222222222)",4.260744253844965,2.698717368240546
FELIX1095_ARTERIAL,liver_tumor,2,2,"(162.08064516129033, 235.3709677419355, 721.8387096774194)",5.62118797776233,3.560410276219347
FELIX1101_ARTERIAL,liver_tumor,6,1,"(126.59310577897938, 266.95471443055084, 602.8073673538357)",12.844756337292145,8.120887361159927
FELIX1101_ARTERIAL,liver_tumor,6,2,"(152.9512195121951, 238.91463414634146, 549.7317073170732)",6.17024150880815,3.901034396324556
FELIX1101_ARTERIAL,liver_tumor,6,3,"(152.32467532467533, 315.1363636363636, 556.2077922077922)",6.916582162630065,4.372896082415517
FELIX1101_ARTERIAL,liver_tumor,6,4,"(171.57142857142858, 304.44642857142856, 538.7678571428571)",8.625419342138814,5.453280473442299
FELIX1101_ARTERIAL,liver_tumor,6,5,"(248.6883116883117, 190.82900432900433, 627.9480519480519)",11.827189131310504,7.477547118247292
FELIX1101_ARTERIAL,liver_tumor,6,6,"(264.61764705882354, 179.5, 616.2352941176471)",6.635865927138142,4.19541782833138
FELIX1101_ARTERIAL,pancreas_tumor,1,1,"(359.8828337874659, 256.0558583106267, 461.1662125340599)",8.070669601423765,5.102549012316791
FELIX1101_VENOUS,liver_tumor,3,1,"(127.07962458371178, 265.77172267635484, 491.77838328792006)",13.32438193688333,8.393236891482667
FELIX1101_VENOUS,liver_tumor,3,2,"(171.2159090909091, 304.3693181818182, 427.39772727272725)",7.959181984758356,5.013613402628403
FELIX1101_VENOUS,liver_tumor,3,3,"(281.3728813559322, 186.29661016949152, 521.1864406779661)",6.329148746161599,3.986829933245701
FELIX1101_VENOUS,pancreas_tumor,1,1,"(223.54841066861528, 232.33138472780416, 382.45414687614175)",12.515142941958404,7.883484572883265
FELIX1102_ARTERIAL,liver_tumor,2,1,"(164.2, 267.6454545454545, 437.7818181818182)",4.286884443060056,2.6403641893688587
FELIX1102_ARTERIAL,liver_tumor,2,2,"(230.28814669286183, 179.4996725605763, 420.4243614931238)",12.980773121851442,7.995076367580596
FELIX1102_ARTERIAL,pancreas_tumor,1,1,"(395.55539772727275, 268.50852272727275, 338.86789772727275)",7.959181984758356,4.90219397521822
FELIX1102_VENOUS,colon_tumor,1,1,"(407.8943870014771, 284.44756277695717, 181.711964549483)",6.862937097213663,4.226998321522092
FELIX1102_VENOUS,liver_tumor,2,1,"(98.7051282051282, 252.64102564102564, 234.15384615384616)",4.816361556465301,2.9664780438229528
FELIX1102_VENOUS,liver_tumor,2,2,"(241.6504132231405, 190.9107438016529, 260.97520661157023)",12.012018815428988,7.39840430586557
FELIX1102_VENOUS,pancreas_tumor,1,1,"(403.1267339218159, 282.7566204287516, 181.8953341740227)",10.433866510905084,6.426393773372549
FELIX1103_VENOUS,liver_tumor,5,1,"(120.74774774774775, 294.5135135135135, 436.8540540540541)",7.352615851253731,4.104464769593546
FELIX1103_VENOUS,liver_tumor,5,2,"(140.33448787728847, 304.6808510638298, 303.06234537357744)",14.252016556556711,7.955930383888663
FELIX1103_VENOUS,liver_tumor,5,3,"(145.40441176470588, 273.8382352941176, 346.83088235294116)",6.635865927138142,3.704352092465223
FELIX1103_VENOUS,liver_tumor,5,4,"(171.22022809826973, 372.5469866812483, 374.6458618130688)",36.56768029215253,20.41324591156324
FELIX1103_VENOUS,liver_tumor,5,5,"(212.40040444893833, 167.53993933265926, 288.94034378159756)",15.242854839491685,8.50904792830351
FELIX1103_VENOUS,pancreas_tumor,1,1,"(212.98182850653038, 236.45485519591142, 259.57069846678024)",10.804317394029416,6.031314704920814
FELIX1104_VENOUS,liver_tumor,2,1,"(241.68421052631578, 206.7157894736842, 386.1)",6.480453728193022,3.93802245470998
FELIX1104_VENOUS,liver_tumor,2,2,"(273.796812749004, 185.90836653386455, 201.08366533864543)",8.139715154159001,4.946317402525321
FELIX1105_ARTERIAL,colon_tumor,2,1,"(370.5, 270.90909090909093, 599.6363636363636)",2.972359660434031,1.7744987480862155
FELIX1105_ARTERIAL,colon_tumor,2,2,"(373.5, 278.4, 611.5529411764705)",5.876383159516883,3.5082008071375053
FELIX1105_ARTERIAL,kidney_tumor,3,1,"(350.231884057971, 270.8695652173913, 593.4130434782609)",4.0389966310339975,2.4112810305895827
FELIX1105_ARTERIAL,kidney_tumor,3,2,"(357.90909090909093, 274.8636363636364, 596.4545454545455)",3.979590992379178,2.3758158636969435
FELIX1105_ARTERIAL,kidney_tumor,3,3,"(364.7260007773028, 286.43101438010103, 610.3672755538282)",15.44664417736747,9.221646733985525
FELIX1105_ARTERIAL,liver_tumor,3,1,"(168.88163265306122, 243.8, 703.0775510204081)",5.598429882506028,3.3422626978811705
FELIX1105_ARTERIAL,liver_tumor,3,2,"(213.55257731958764, 190.83711340206185, 663.1917525773196)",8.856622349651657,5.287403634536732
FELIX1105_ARTERIAL,liver_tumor,3,3,"(249.14601769911505, 163.38938053097345, 649.6725663716815)",8.65101420831139,5.164655572025562
FELIX1105_ARTERIAL,pancreas_tumor,1,1,"(359.66529907147486, 271.327143165623, 603.0531202763982)",14.913141622005512,8.903145702904935
FELIX1105_VENOUS,pancreas_tumor,1,1,"(376.43555093555096, 282.52598752598755, 301.61538461538464)",8.832207002215053,4.973859931072876
FELIX1106_ARTERIAL,liver_tumor,5,1,"(151.61415525114154, 263.31278538812785, 755.5342465753424)",8.560758594681898,5.667158370965711
FELIX1106_ARTERIAL,liver_tumor,5,2,"(144.11904761904762, 180.6904761904762, 738.2857142857143)",4.936820184470645,3.2681381591294487
FELIX1106_ARTERIAL,liver_tumor,5,3,"(198.74193548387098, 229.9516129032258, 809.1290322580645)",8.733169003290072,5.781292776179803
FELIX1106_ARTERIAL,liver_tumor,5,4,"(219.5048309178744, 203.67391304347825, 817.6739130434783)",13.336473034204753,8.828645727950276
FELIX1106_ARTERIAL,liver_tumor,5,5,"(217.02, 153.14, 786.36)",7.101240423074942,4.700968221772948
FELIX1106_ARTERIAL,pancreas_tumor,1,1,"(366.75, 231.6547619047619, 654.875)",7.8367135542065425,5.187845951779502
FELIX1107_ARTERIAL,liver_tumor,3,1,"(158.76315789473685, 212.68796992481202, 638.9887218045113)",7.249611925399696,4.575050266436852
FELIX1107_ARTERIAL,liver_tumor,3,2,"(179.1512027491409, 216.60824742268042, 686.8969072164948)",7.469964593937737,4.714109369914237
FELIX1107_ARTERIAL,liver_tumor,3,3,"(195.71428571428572, 241.51098901098902, 717.4285714285714)",7.312655193464217,4.614835309184467
FELIX1108_ARTERIAL,liver_tumor,2,1,"(188.01111111111112, 281.15185185185186, 655.3888888888889)",9.179495225837607,6.035135578054184
FELIX1108_ARTERIAL,liver_tumor,2,2,"(255.4142857142857, 219.9857142857143, 743.8285714285714)",5.853247553205011,3.8482663465063056
FELIX1108_VENOUS,liver_tumor,1,1,"(193.9780701754386, 126.90877192982457, 307.1078947368421)",9.34643160488343,5.930754084782201
FELIX1108_VENOUS,pancreas_tumor,1,1,"(377.5262008733624, 272.68558951965065, 282.5633187772926)",6.89656299954123,4.376196275711909
FELIX1109_ARTERIAL,liver_tumor,1,1,"(206.61552028218694, 225.663139329806, 729.7248677248677)",7.405230276705968,4.552314034175952
FELIX1109_VENOUS,liver_tumor,1,1,"(152.19230769230768, 216.57692307692307, 489.2307692307692)",4.207479366835002,2.7037793298096275
FELIX1110_ARTERIAL,colon_tumor,3,1,"(230.22116301239276, 233.8083889418494, 251.90848427073402)",11.453706313309617,7.813809985609914
FELIX1110_ARTERIAL,colon_tumor,3,2,"(245.54657687991022, 325.2665544332211, 278.1245791245791)",15.644218268623458,10.672610732334098
FELIX1110_ARTERIAL,colon_tumor,3,3,"(250.67996011964107, 259.6739780658026, 230.3260219341974)",20.5039849701057,13.987982415616234
FELIX1110_ARTERIAL,liver_tumor,1,1,"(176.09574468085106, 204.7659574468085, 815.936170212766)",4.068055159847722,2.775259742175546
FELIX1110_VENOUS,liver_tumor,1,1,"(179.89380530973452, 121.4424778761062, 432.0265486725664)",6.86631452743267,4.436007626785315
FELIX1111_VENOUS,liver_tumor,2,1,"(137.30645161290323, 334.6774193548387, 309.2903225806452)",4.4615398546054585,2.8567840387730947
FELIX1111_VENOUS,liver_tumor,2,2,"(176.5909090909091, 275.6818181818182, 415.45454545454544)",5.739563398758103,3.6751197213161255
FELIX1112_ARTERIAL,pancreas_tumor,1,1,"(363.10662957811775, 265.1752433936022, 513.9986091794159)",14.564791168924426,8.970699709510484
FELIX1113_VENOUS,colon_tumor,1,1,"(438.1888185654008, 268.3902953586498, 263.26582278481015)",8.789152384635123,4.841182957366727
FELIX1113_VENOUS,liver_tumor,2,1,"(117.87647058823529, 135.2235294117647, 312.72352941176473)",4.956333510565639,2.730014940271409
FELIX1113_VENOUS,liver_tumor,2,2,"(174.911877394636, 126.21455938697318, 355.7758620689655)",10.389822649700491,5.722853597318869
FELIX1114_ARTERIAL,liver_tumor,2,1,"(155.07142857142858, 231.02380952380952, 793.0714285714286)",3.9183567771032712,2.71230198168034
FELIX1114_ARTERIAL,liver_tumor,2,2,"(203.53773584905662, 283.70754716981133, 793.6981132075472)",6.721499448528673,4.652648370520535
FELIX1114_ARTERIAL,pancreas_tumor,1,1,"(223.9335071707953, 258.61147327249023, 630.9856584093873)",8.18985104747468,5.6690471259623445
FELIX1114_VENOUS,colon_tumor,1,1,"(382.958273381295, 276.9424460431655, 412.90359712230213)",7.925119448195296,5.814201898114066
FELIX1114_VENOUS,liver_tumor,2,1,"(119.58955223880596, 247.91044776119404, 382.97014925373134)",4.57838680503904,3.358897670396652
FELIX1114_VENOUS,liver_tumor,2,2,"(165.93398058252427, 171.67184466019418, 429.3946601941748)",14.34310861409004,10.52270945239682
FELIX1115_VENOUS,liver_tumor,1,1,"(165.87037037037038, 149.89506172839506, 378.55555555555554)",6.145056569297661,4.026151030228423
FELIX1115_VENOUS,pancreas_tumor,1,1,"(358.55454545454546, 270.9787878787879, 342.25454545454545)",7.789786000576164,5.103753655934731
FELIX1116_ARTERIAL,liver_tumor,1,1,"(168.83333333333334, 318.4166666666667, 818.25)",4.260744253844965,2.87814628161189
FELIX1116_ARTERIAL,pancreas_tumor,1,1,"(249.25635876840695, 227.72155287817938, 682.1204819277109)",10.228087019419815,6.909105280463786
FELIX1116_VENOUS,kidney_tumor,1,1,"(405.1822827938671, 332.90630323679727, 197.21805792163542)",7.491295276812965,5.093906456489873
FELIX1117_ARTERIAL,liver_tumor,1,1,"(206.61552028218694, 225.663139329806, 729.7248677248677)",7.405230276705968,4.552314034175952
FELIX1117_VENOUS,liver_tumor,1,1,"(152.19230769230768, 216.57692307692307, 489.2307692307692)",4.207479366835002,2.7037793298096275
FELIX1118_ARTERIAL,colon_tumor,1,1,"(407.0576923076923, 300.10096153846155, 210.88341346153845)",10.602183642547542,6.898072390305057
FELIX1118_ARTERIAL,liver_tumor,14,1,"(115.1875, 281.9375, 373.5)",4.509006607147306,2.933683761111709
FELIX1118_ARTERIAL,liver_tumor,14,2,"(119.88461538461539, 279.62820512820514, 402.7692307692308)",6.068235308895068,3.948160855673053
FELIX1118_ARTERIAL,liver_tumor,14,3,"(125.22485207100591, 226.20118343195267, 432.24852071005915)",7.134226087528429,4.641723786322658
